25076	0	265
25109	0	7757
25115	0	11301
25133	5	5012
25228	0	917
25230	0	6253
25270	0	6354
25299	0	17090
25305	0	2099
25327	5	3250
25485	2	3943
25496	0	5310
25514	2	121
25546	5	914
25576	0	19971
25593	0	4049
25597	0	4132
25614	0	86
25625	5	2176
25642	0	31168
25660	5	4520
25740	0	1378
25746	0	11870
25766	0	22616
25817	0	40019
25873	0	2795
25916	0	16303
26009	0	265
26019	0	4682
26041	0	4289
26061	0	9371
26120	0	6426
26183	0	11186
26202	0	7136
26219	0	15966
26224	0	2318
26230	0	10765
26279	5	6146
26302	0	3459
26308	5	18855
26315	0	19366
26386	0	18443
26405	0	5156
26530	0	25605
26578	0	239
26579	0	27595
26662	0	7523
26676	0	8201
26701	5	39164
26734	0	2288
26740	0	15987
26740	5	4475
26742	0	15839
26756	0	9311
26769	0	1194
26770	5	6829
26845	0	292
26868	0	6233
26871	0	2084
26933	0	1475
26948	2	3620
26982	0	2318
26985	0	7600
27000	0	7247
27069	0	17594
27080	0	35724
27089	0	25460
27097	0	10241
27146	5	11426
27150	0	3232
27178	0	2497
27408	0	4448
27422	0	8663
27441	0	25270
27467	0	31416
27575	0	6658
27600	0	7589
27621	0	1677
27632	0	31556
27635	0	6879
27657	5	828
27757	0	1929
27765	0	206
27811	2	10916
27812	0	7474
27814	0	9178
27819	0	3087
27830	0	8061
27837	0	51
27855	0	9636
27870	2	2023
27906	0	19986
27917	0	8192
27936	0	4550
27944	2	593
27948	0	29072
27964	0	16186
27989	2	17930
28004	0	6478
28017	0	10090
28032	0	5259
28048	0	20017
28053	0	4049
28133	0	18038
28192	2	3865
28305	0	3141
28371	2	121
28399	0	7125
28418	5	2295
28450	5	914
28456	2	1773
28472	5	10737
28499	0	2833
28508	2	3843
28580	5	172
28595	0	608
28640	2	741
28643	0	11339
28656	0	21
28671	0	7444
28674	0	3041
28703	0	3909
28717	0	3163
28719	0	7960
28721	0	15897
28752	0	4416
28857	0	706
28934	0	6210
28941	0	3716
28964	0	1244
29029	2	121
29042	2	121
29053	0	31232
29071	0	25203
29122	0	1500
29143	0	278
29190	5	2139
29212	0	34093
29243	0	26808
29285	2	121
29302	0	15125
29342	0	8978
29347	0	1461
29358	0	2687
29368	0	40057
29372	0	24630
29378	0	14065
29410	0	16944
29422	2	1136
29446	0	4940
29447	0	15913
29501	0	6358
29544	0	6411
29553	0	8837
29578	0	15788
29623	0	33835
29630	5	22311
29637	0	28168
29649	0	11732
29650	5	73
29667	0	249
29698	0	8868
29708	0	692
29717	0	30926
29725	5	9988
29753	0	15565
29759	0	21793
29831	0	12577
29860	0	18587
29916	0	33246
29941	0	8121
29957	5	8285
29963	5	774
29976	5	5742
30004	0	2482
30007	2	121
30056	0	13450
30076	0	10715
30127	0	1623
30166	0	5644
30194	0	7722
30234	0	2731
30249	0	6066
30256	0	608
30409	2	35441
30426	0	532
30475	0	10916
30541	0	22903
30612	0	4411
30613	0	6961
30622	0	2318
30773	0	184
30832	0	17008
30840	5	860
30846	0	2941
30857	0	30511
30889	0	33367
30980	0	3884
31050	2	121
31063	0	2110
31140	0	1615
31153	0	36722
31174	0	2497
31196	0	30962
31226	0	17728
31237	0	2110
31338	0	8266
31351	0	4030
31371	0	7474
31376	2	743
31393	0	292
31413	0	15186
31414	0	21528
31471	0	2626
31477	0	20633
31495	2	1326
31511	5	3276
31531	2	121
31576	0	30844
31583	0	883
31601	0	1352
31620	0	3716
31630	0	33081
31672	0	16442
31737	0	16660
31740	0	1183
31789	0	494
31830	5	24055
31841	0	19545
31855	0	1378
31958	5	914
31972	0	5856
31974	5	6146
31983	0	35119
31996	0	292
32001	2	3539
32069	0	19823
32116	0	21176
32164	0	184
32173	0	25942
32247	0	4877
32294	0	1897
32325	0	17590
32329	0	39076
32343	0	7890
32383	0	427
32387	0	8811
32397	0	13044
32427	0	24062
32445	0	36854
32469	0	324
32514	5	3785
32679	0	34089
32699	0	14562
32701	0	522
32733	0	248
32735	0	5654
32748	2	743
32794	0	18895
32814	0	4976
32842	0	239
32853	0	5203
32917	0	9489
32957	0	5195
32975	0	9558
33074	2	7
33079	0	3582
33081	0	3606
33100	0	23835
33163	5	4554
33182	0	5053
33189	0	14812
33234	2	2524
33245	0	3980
33246	0	425
33294	0	3229
33324	0	284
33362	0	724
33413	0	292
33440	2	121
33543	0	40596
33552	0	40037
33563	0	18375
33590	0	608
33592	0	3640
33594	2	121
33614	5	172
33641	0	19894
33656	0	17442
33666	0	278
33667	0	1730
33711	5	19257
33742	0	9048
33783	2	1326
33791	0	2687
33840	0	1754
33864	0	13576
33871	0	228
33915	2	121
34003	0	20650
34053	2	121
34164	0	21362
34189	2	916
34222	0	38513
34227	5	5167
34239	0	239
34243	0	1244
34310	0	184
34328	5	2295
34363	5	8522
34439	5	2295
34499	0	3934
34554	0	9531
34598	0	2409
34648	0	16831
34670	0	239
34721	0	178
34758	0	284
34773	0	34386
34810	0	17502
34811	0	1272
34829	0	34921
34845	5	10076
34858	0	18783
34900	2	1136
34932	2	14540
34985	0	3925
35000	0	9668
35002	0	19318
35052	0	959
35059	0	27412
35060	0	5892
35086	0	1929
35142	0	284
35177	0	14481
35179	0	19119
35181	0	21518
35192	0	2340
35194	0	1027
35212	0	8053
35226	0	37189
35316	5	38173
35331	5	172
35412	5	11510
35415	0	2807
35435	0	12605
35461	0	15432
35466	0	11507
35614	0	5846
35627	0	3269
35645	0	7367
35674	0	16517
35748	0	11399
35764	0	14617
35789	5	3276
35821	0	16863
35822	5	172
35828	0	1364
35840	0	11072
35847	0	1371
35848	0	18654
35874	0	3549
35877	0	85
35882	2	2524
35918	0	391
35944	2	916
35945	5	914
35950	0	20760
36003	2	3957
36060	0	14935
36104	0	81
36118	2	743
36138	0	7877
36144	0	28533
36147	0	8153
36165	0	12168
36200	0	5055
36214	0	573
36229	0	18254
36238	0	1326
36255	0	10055
36259	5	860
36270	0	265
36297	0	16303
36351	0	4990
36490	5	914
36501	0	4902
36509	0	1481
36527	0	883
36561	5	129
36575	0	34172
36581	0	16397
36587	2	121
36608	0	123
36622	2	2580
36696	5	9528
36698	0	586
36714	0	38851
36716	0	15310
36722	0	1474
36734	5	985
36771	0	6286
36776	0	2604
36798	0	51
36825	0	20796
36881	0	119
36889	0	883
36898	0	1686
36945	0	296
36968	0	18425
36972	5	172
36976	0	4550
36978	0	692
37033	0	20187
37148	0	23650
37154	5	9269
37187	0	3391
37193	0	36623
37226	0	11964
37242	0	608
37253	0	40396
37272	0	7800
37285	0	184
37308	0	650
37309	0	30216
37317	0	6230
37407	0	19919
37410	0	27335
37417	5	774
37425	0	4766
37434	0	917
37552	0	2655
37558	2	741
37609	0	25129
37633	0	20754
37635	0	7600
37696	0	13023
37709	2	1136
37725	0	23377
37756	0	278
37791	0	27732
37793	0	425
37809	2	18294
37831	2	11666
37840	0	313
37862	0	11301
37929	2	121
37937	2	17319
37981	0	904
38010	0	30717
38028	0	296
38033	0	20954
38036	0	1666
38079	2	1754
38136	0	2604
38142	0	26564
38150	0	712
38151	0	7155
38155	5	914
38187	0	2275
38194	0	6335
38212	2	121
38241	0	2110
38351	0	9048
38369	0	51
38379	0	2037
38386	0	1904
38389	0	7334
38434	0	9010
38438	0	24102
38488	0	19873
38526	0	17405
38545	2	3943
38617	0	21
38623	0	5839
38637	0	35536
38689	0	12894
38719	2	1326
38723	0	1929
38724	0	29467
38731	0	10922
38740	2	1326
38752	0	728
38754	2	10661
38768	0	29318
38784	0	6570
38790	0	13
38875	0	2318
38906	0	1929
38920	0	20791
38926	0	5480
38969	0	16196
38974	0	621
39009	0	184
39017	2	121
39024	0	29467
39026	0	29817
39027	0	9415
39078	0	883
39094	5	3918
39117	2	5348
39121	5	172
39131	0	284
39187	0	11100
39206	0	12650
39210	0	36049
39214	0	32965
39245	0	608
39259	0	21
39272	0	12035
39279	0	184
39291	0	278
39300	0	1590
39375	0	265
39401	0	24275
39413	0	5325
39440	0	1444
39447	2	955
39465	0	16668
39489	0	11666
39499	0	292
39523	0	2723
39553	0	4628
39567	0	4694
39574	0	13157
39681	2	3869
39701	0	5987
39714	5	5407
39736	0	4427
39760	0	574
39780	0	2807
39806	0	4094
39830	0	32910
39950	0	2362
39975	0	7068
39981	0	306
39987	0	81
39988	0	6132
40020	0	17095
40022	0	6784
40030	0	184
40037	0	19153
40068	0	28942
40071	0	542
40099	2	3843
40127	0	2558
40140	0	27752
40153	0	6359
40221	5	73
40242	0	24346
40260	0	26108
40279	0	532
40283	0	13935
40284	0	6614
40303	0	2589
40307	0	4362
40353	0	10745
40381	0	34906
40383	0	38168
40438	0	1784
40449	0	1803
40503	0	9914
40548	0	16045
40572	0	32910
40577	0	3716
40607	0	4227
40612	0	8594
40628	0	33021
40676	0	1378
40678	5	5841
40688	0	3489
40692	0	8924
40699	0	12729
40705	0	51
40706	0	10059
40710	0	31312
40728	5	914
40735	5	774
40756	0	85
40757	0	1311
40758	0	6286
40759	0	45
40760	0	3796
40761	0	448
40762	0	1763
40763	0	987
40764	0	29777
40765	0	18
40766	0	35564
40767	0	15247
40768	0	1784
40769	0	10981
40770	0	3005
40771	0	10613
40773	0	2732
40774	0	16369
40775	0	35896
40776	0	5310
40777	0	608
40778	2	26169
40779	2	1646
40780	0	379
40781	0	4921
40782	2	1646
40783	0	4407
40784	0	14144
40785	0	608
40786	0	1672
40787	0	5243
40788	2	593
40789	0	25921
40791	0	11084
40792	0	9525
40793	0	608
40794	0	32275
40795	0	10090
40796	2	3317
40797	0	19420
40798	0	38876
40799	0	5636
40800	0	28344
40801	0	16573
40802	0	39415
40803	0	5646
40804	0	1311
40805	0	33924
40806	0	6850
40807	0	3538
40808	0	40809
40810	0	51
40811	0	2664
40812	0	17281
40813	0	19386
40814	0	608
40815	0	39071
40816	0	14697
40817	0	19840
40818	0	35587
40819	0	15962
40820	0	20319
40821	0	14864
40822	0	9367
40823	0	11638
40824	0	2657
40825	0	22386
40826	0	30737
40827	0	3699
40828	0	379
40829	0	16065
40830	0	608
40831	0	4593
40832	0	6630
40833	0	4628
40834	0	14087
40835	0	40836
40837	0	15224
40838	0	608
40839	0	1784
40840	0	918
40841	0	16266
40842	0	67
40843	0	3679
40844	0	6467
40845	0	32455
40847	0	8407
40848	0	23390
40849	0	13412
40850	0	1543
40851	0	14187
40852	0	6747
40853	0	23462
40854	0	14981
40855	0	25028
40856	0	8153
40857	0	2021
40858	0	15284
40859	0	37052
40860	0	1945
40861	0	35307
40862	0	6138
40863	0	22831
40864	0	1578
40865	0	34557
40866	0	8678
40867	0	339
40868	0	5700
40869	0	3918
40870	0	1335
40871	0	2664
40872	0	2604
40873	0	28355
40874	0	22716
40875	2	1754
40876	0	1295
40877	0	574
40878	0	34399
40879	0	39495
40880	0	10330
40881	0	9334
40882	0	1287
40883	0	1222
40884	0	608
40885	0	6690
40886	0	36491
40888	0	4743
40889	0	34949
40890	2	23906
40891	0	13449
40892	0	1672
40893	0	10088
40894	0	16542
40895	0	13346
40896	0	23801
40897	0	15992
40898	0	3796
40899	0	1371
40900	0	3668
40902	0	30686
40903	0	23890
40904	0	1222
40905	0	3387
40906	0	10253
40907	0	25161
40908	0	7921
40909	0	3338
40910	0	10662
40911	0	428
40912	0	9931
40913	2	1214
40914	5	3918
40915	0	10407
40916	0	25194
40917	0	5681
40918	0	5178
40919	0	27595
40920	0	6977
40921	0	10175
40922	0	14834
40923	0	13663
40924	0	22072
40925	0	19888
40926	0	20337
40927	0	290
40928	0	9369
40929	0	239
40930	0	9367
40931	0	27727
40932	0	8840
40933	0	15371
40934	0	22330
40935	0	16658
40936	2	3999
40937	0	5488
40938	0	25310
40939	2	2524
40940	0	7382
40941	0	13946
40942	0	4161
